eeg_id,eeg_sub_id,spectrogram_id,spectrogram_sub_id,fold1,fold2,fold3,fold4,fold5
3035952595,0,1299438522,0,1,0,0,0,0
3472668845,1,974929413,2,1,0,0,0,0
3869393644,3,1707892864,3,1,0,0,0,0
4253857585,0,974929413,0,1,0,0,0,0
354576203,2,250512201,2,0,0,1,0,0
354576203,4,250512201,4,0,0,1,0,0
354576203,9,250512201,9,0,0,1,0,0
2839522436,4,2016591020,4,0,0,1,0,0
2839522436,12,2016591020,12,0,0,1,0,0
3650272130,0,363051733,0,0,0,1,0,0
3650272130,1,363051733,1,0,0,1,0,0
3650272130,3,363051733,3,0,0,1,0,0
230843860,1,2037464109,1,1,0,0,0,0
369912379,7,346076257,7,1,0,0,0,0
465399940,4,263125681,4,1,0,0,0,0
618731090,1,998771373,1,1,0,0,0,0
933890745,0,1541454521,0,1,0,0,0,0
1054942570,2,1358227655,2,1,0,0,0,0
1176431709,3,1622615181,3,1,0,0,0,0
1371290237,0,1245622820,0,1,0,0,0,0
1546765901,3,1336657271,3,1,0,0,0,0
2179922734,5,1933193464,5,1,0,0,0,0
2574424854,3,621928263,3,1,0,0,0,0
2825100551,1,266671203,1,1,0,0,0,0
3149460973,6,236332660,6,1,0,0,0,0
3324888541,5,1685633006,5,1,0,0,0,0
3415305661,5,1473474423,5,1,0,0,0,0
3658496211,4,1713403396,4,1,0,0,0,0
3862768064,3,154799536,3,1,0,0,0,0
3862768064,9,154799536,9,1,0,0,0,0
3975472602,2,1382073054,2,1,0,0,0,0
4282615730,0,1577139454,0,1,0,0,0,0
495084460,0,2070115979,0,1,0,0,0,0
985265752,12,1632325764,12,1,0,0,0,0
2977798581,0,1831209383,0,1,0,0,0,0
3892811995,0,1857519121,0,1,0,0,0,0
3892811995,2,1857519121,2,1,0,0,0,0
2323707254,0,1677800405,0,0,0,1,0,0
3535375893,0,503939199,0,0,0,1,0,0
3660318858,5,1339942478,5,0,0,1,0,0
402777903,0,2033264449,0,0,0,0,0,1
2873477621,4,625498715,4,0,0,0,0,1
3007155263,2,1445653316,2,0,0,0,0,1
3013794947,3,1092117473,3,0,0,0,0,1
26207239,1,816637533,1,1,0,0,0,0
62045542,2,665791730,2,1,0,0,0,0
152829348,4,620212904,4,1,0,0,0,0
278949134,2,609376202,2,1,0,0,0,0
324839085,6,38997135,16,1,0,0,0,0
325450547,2,395002319,2,1,0,0,0,0
456206864,1,1675957239,5,1,0,0,0,0
500990288,1,816637533,4,1,0,0,0,0
546754698,2,38997135,7,1,0,0,0,0
577294396,0,1285570484,0,1,0,0,0,0
666234340,0,414255209,0,1,0,0,0,0
736071630,16,1000189855,16,1,0,0,0,0
885449446,3,1289361535,3,1,0,0,0,0
941668605,3,843472550,3,1,0,0,0,0
1095477716,13,703344046,13,1,0,0,0,0
1244866365,2,1675957239,2,1,0,0,0,0
1300873883,8,1070604823,12,1,0,0,0,0
1307592119,1,1463787228,1,1,0,0,0,0
1445821678,1,1548821487,1,1,0,0,0,0
1600041116,2,1884474698,2,1,0,0,0,0
1672634873,10,1700517170,10,1,0,0,0,0
1820389776,0,674330686,0,1,0,0,0,0
1966760685,1,843472550,8,1,0,0,0,0
2019481084,30,1960395796,30,1,0,0,0,0
2108102924,3,708466206,3,1,0,0,0,0
2125449393,2,1000189855,37,1,0,0,0,0
2224496146,1,1000189855,34,1,0,0,0,0
2227131552,4,2073690349,4,1,0,0,0,0
2250812463,3,1272298134,3,1,0,0,0,0
2251936234,4,441340469,4,1,0,0,0,0
2518004924,3,1117437297,3,1,0,0,0,0
2566107222,1,1880817268,1,1,0,0,0,0
2569150436,1,1070604823,1,1,0,0,0,0
3066073152,3,1743267463,14,1,0,0,0,0
3070144525,1,199531130,1,1,0,0,0,0
3305669429,7,583477427,7,1,0,0,0,0
3486442121,4,616240880,4,1,0,0,0,0
3723502592,1,2105179676,1,1,0,0,0,0
3782872540,0,559318093,0,1,0,0,0,0
3862342451,0,1300863770,0,1,0,0,0,0
3930372303,5,1743267463,5,1,0,0,0,0
3932574635,0,1070604823,3,1,0,0,0,0
3942119896,1,1675957239,8,1,0,0,0,0
4013518384,1,1057834128,1,1,0,0,0,0
4045760041,2,38997135,2,1,0,0,0,0
4092396985,2,282510477,2,1,0,0,0,0
4242698315,0,1057834128,3,1,0,0,0,0
88173725,0,830712555,0,0,0,0,1,0
335372477,0,957515011,0,0,0,0,1,0
470422126,0,1473936879,0,0,0,0,1,0
498656195,0,1113523319,0,0,0,0,1,0
793081233,2,1346294187,2,0,0,0,1,0
1008263956,0,1654644044,0,0,0,0,1,0
1145903231,0,1578764537,0,0,0,0,1,0
1321186588,0,1485509155,0,0,0,0,1,0
1359558092,0,1517136026,0,0,0,0,1,0
1700891154,2,619594494,2,0,0,0,1,0
2327480528,0,715217131,0,0,0,0,1,0
2690795118,1,1892126374,1,0,0,0,1,0
2815769727,0,375580584,0,0,0,0,1,0
2924540968,0,1104429596,0,0,0,0,1,0
3204211306,0,1473936879,1,0,0,0,1,0
3336534073,0,1473936879,2,0,0,0,1,0
3446737341,0,1578764537,1,0,0,0,1,0
3670022285,0,1987484199,0,0,0,0,1,0
3832216758,1,766908178,1,0,0,0,1,0
4038523251,0,116450304,0,0,0,0,1,0
2008563477,1,729633242,1,0,1,0,0,0
3336487321,0,729633242,2,0,1,0,0,0
47855190,0,1018109055,0,1,0,0,0,0
73522966,3,656700685,3,1,0,0,0,0
79000107,2,1671783384,14,1,0,0,0,0
107701457,0,1671783384,16,1,0,0,0,0
127385282,0,71546370,0,1,0,0,0,0
303508527,1,1485762879,1,1,0,0,0,0
376874044,1,638717346,11,1,0,0,0,0
611064661,1,693691203,1,1,0,0,0,0
644261659,21,1516671583,146,1,0,0,0,0
646148494,0,1871919869,1,1,0,0,0,0
824981714,62,1516671583,62,1,0,0,0,0
843959661,2,1991713556,2,1,0,0,0,0
1019308987,2,1819247650,2,1,0,0,0,0
1087184899,4,1210374739,4,1,0,0,0,0
1112034317,2,1950466104,2,1,0,0,0,0
1186094707,4,1991713556,10,1,0,0,0,0
1188003976,2,320501881,2,1,0,0,0,0
1188991489,0,1006082535,4,1,0,0,0,0
1286627605,0,289530787,0,1,0,0,0,0
1307401568,3,1671783384,3,1,0,0,0,0
1324123464,0,393865269,8,1,0,0,0,0
1337215466,0,1815391555,1,1,0,0,0,0
1350853237,1,228836376,1,1,0,0,0,0
1400012063,0,192841351,5,1,0,0,0,0
1472314623,0,1150310778,4,1,0,0,0,0
1492714187,0,638717346,5,1,0,0,0,0
1532512425,0,1815391555,2,1,0,0,0,0
1550250004,0,803464556,0,1,0,0,0,0
1596590162,70,513069562,110,1,0,0,0,0
1596590162,208,513069562,248,1,0,0,0,0
1688796823,0,748591454,12,1,0,0,0,0
1727367033,2,166342422,6,1,0,0,0,0
1765067172,2,1881594569,2,1,0,0,0,0
1820277437,0,1500534174,2,1,0,0,0,0
1827171450,0,1006082535,7,1,0,0,0,0
1861119249,0,1871919869,0,1,0,0,0,0
1865010875,1,1150310778,2,1,0,0,0,0
1939710437,0,1006082535,5,1,0,0,0,0
1972605572,1,1251101553,1,1,0,0,0,0
1989406070,2,638717346,8,1,0,0,0,0
1992411887,5,1605596664,5,1,0,0,0,0
1994040752,2,884211326,2,1,0,0,0,0
2013551289,2,192841351,2,1,0,0,0,0
2041910843,2,775471877,4,1,0,0,0,0
2041910843,4,775471877,6,1,0,0,0,0
2105228779,1,1006082535,1,1,0,0,0,0
2123870911,2,638717346,2,1,0,0,0,0
2172212126,0,1424276576,0,1,0,0,0,0
2259539799,371,1391458063,371,1,0,0,0,0
2268385034,2,59581280,2,1,0,0,0,0
2276343683,0,1500534174,1,1,0,0,0,0
2310098582,0,1293000175,0,1,0,0,0,0
2313862496,2,1881594569,6,1,0,0,0,0
2340300381,0,1280233826,0,1,0,0,0,0
2394800335,1,1589430312,1,1,0,0,0,0
2395255186,0,1535694567,0,1,0,0,0,0
2404402852,0,289530787,1,1,0,0,0,0
2404402852,1,289530787,2,1,0,0,0,0
2438746479,0,450632049,0,1,0,0,0,0
2457907636,0,343578284,0,1,0,0,0,0
2480788853,6,1368386729,6,1,0,0,0,0
2484746324,0,1280233826,1,1,0,0,0,0
2641229056,0,613581831,0,1,0,0,0,0
2684912177,0,1006082535,6,1,0,0,0,0
2795009434,8,613581831,10,1,0,0,0,0
2852337497,3,1671783384,9,1,0,0,0,0
2860052642,40,840003147,40,1,0,0,0,0
2860052642,307,840003147,307,1,0,0,0,0
2882719839,74,2035369578,74,1,0,0,0,0
2886487617,1,1251101553,3,1,0,0,0,0
2891284889,0,1991713556,5,1,0,0,0,0
2901679321,0,1006082535,3,1,0,0,0,0
2973890540,2,166342422,2,1,0,0,0,0
3015581446,0,1569493650,0,1,0,0,0,0
3063925982,0,59581280,5,1,0,0,0,0
3108295337,0,1018109055,1,1,0,0,0,0
3139958095,0,423585511,0,1,0,0,0,0
3161513637,2,1820071960,2,1,0,0,0,0
3233484862,0,1668172475,0,1,0,0,0,0
3328408038,0,748591454,0,1,0,0,0,0
3331800634,4,393865269,4,1,0,0,0,0
3350359181,5,233877919,5,1,0,0,0,0
3562714687,5,748591454,6,1,0,0,0,0
3598037723,0,98202983,0,1,0,0,0,0
3616041141,0,1150310778,0,1,0,0,0,0
3710516959,1,1569493650,2,1,0,0,0,0
3710516959,3,1569493650,4,1,0,0,0,0
3715994623,20,513069562,20,1,0,0,0,0
3769843139,0,1500534174,0,1,0,0,0,0
3775332755,2,863484588,2,1,0,0,0,0
3803226344,4,320501881,8,1,0,0,0,0
3900459244,0,1072362879,0,1,0,0,0,0
3925647919,0,613581831,1,1,0,0,0,0
3949932474,1,775471877,1,1,0,0,0,0
4027545120,0,1815391555,0,1,0,0,0,0
4051527492,1,656700685,8,1,0,0,0,0
4051691071,4,775471877,11,1,0,0,0,0
4131021908,0,1150310778,5,1,0,0,0,0
4195007077,0,1500534174,3,1,0,0,0,0
4222506669,0,343578284,1,1,0,0,0,0
6259482,9,1497099492,9,0,1,0,0,0
210552709,0,508583421,0,0,1,0,0,0
1353676512,3,1941212158,3,0,1,0,0,0
2152479186,0,756458987,0,0,1,0,0,0
17714496,0,1098390103,0,0,0,1,0,0
2714434400,0,1686365389,0,0,0,1,0,0
1534551817,1,2066520449,1,0,0,1,0,0
310764067,0,88124245,0,0,0,0,1,0
712930383,0,1521362813,8,0,0,0,1,0
868745690,0,1521362813,9,0,0,0,1,0
868745690,1,1521362813,10,0,0,0,1,0
873876146,0,1521362813,11,0,0,0,1,0
906274668,0,1105291366,0,0,0,0,1,0
998866382,0,1105291366,2,0,0,0,1,0
1178218654,0,1521362813,12,0,0,0,1,0
1178218654,1,1521362813,13,0,0,0,1,0
1178218654,2,1521362813,14,0,0,0,1,0
1235670353,0,1521362813,3,0,0,0,1,0
1250901575,0,88124245,1,0,0,0,1,0
1267073445,0,1521362813,7,0,0,0,1,0
1549670274,0,1521362813,21,0,0,0,1,0
1574890704,0,1521362813,0,0,0,0,1,0
1720336237,0,1184494903,0,0,0,0,1,0
1859298577,0,1521362813,1,0,0,0,1,0
1859298577,1,1521362813,2,0,0,0,1,0
1877925601,0,1521362813,20,0,0,0,1,0
2029828858,0,1521362813,4,0,0,0,1,0
2029828858,1,1521362813,5,0,0,0,1,0
2465523732,0,1521362813,15,0,0,0,1,0
2465523732,1,1521362813,16,0,0,0,1,0
2465523732,2,1521362813,17,0,0,0,1,0
2465523732,3,1521362813,18,0,0,0,1,0
2574056243,0,1985973423,1,0,0,0,1,0
2763740821,0,860475108,0,0,0,0,1,0
3073072908,0,1521362813,6,0,0,0,1,0
3126369936,0,1985973423,0,0,0,0,1,0
3418300291,0,1105291366,3,0,0,0,1,0
3654037449,0,1105291366,1,0,0,0,1,0
3797179367,0,1521362813,19,0,0,0,1,0
3848540727,1,1521362813,23,0,0,0,1,0
3848540727,2,1521362813,24,0,0,0,1,0
904966938,2,2074902881,2,1,0,0,0,0
2323710565,5,1952924445,5,1,0,0,0,0
2920708320,0,1093059065,0,1,0,0,0,0
183177960,1,1808556714,1,0,0,0,0,1
963265939,6,421435502,6,0,0,0,0,1
1284243008,0,958834217,0,0,0,0,0,1
1591251255,7,543350645,7,0,0,0,0,1
1951655604,11,305388048,11,0,0,0,0,1
1985821420,1,450909884,1,0,0,0,0,1
1988172663,1,301705021,1,0,0,0,0,1
3366007704,0,73480072,0,0,0,0,0,1
3418392815,0,1950392354,0,0,0,0,0,1
3993339574,7,34196486,7,0,0,0,0,1
3123865097,103,1180342528,103,0,0,0,0,1
278696480,2,495453758,2,0,1,0,0,0
8071080,2,2593634,2,0,1,0,0,0
583089851,12,1509320815,12,0,1,0,0,0
2814281366,6,1057040168,6,0,1,0,0,0
532857125,61,1661726739,61,0,1,0,0,0
2097131780,19,1993693261,19,0,1,0,0,0
3603339732,0,943846148,0,0,1,0,0,0
344229987,2,1445634878,2,0,0,0,0,1
2061162282,2,1266521002,2,0,0,0,0,1
708570465,2,1716470729,2,0,0,0,1,0
708570465,8,1716470729,8,0,0,0,1,0
1014985354,5,684655528,5,0,0,0,1,0
1143301322,7,1094312005,7,0,0,0,1,0
1930406234,4,1572742352,4,0,0,0,1,0
2007408329,7,1237811455,7,0,0,0,1,0
2094873155,6,1309016231,6,0,0,0,1,0
2094873155,15,1309016231,15,0,0,0,1,0
2094873155,18,1309016231,18,0,0,0,1,0
2646491696,6,390807663,6,0,0,0,1,0
4073874767,8,751924817,8,0,0,0,1,0
176959097,5,1530969267,5,0,0,0,0,1
1142142950,3,2145846010,3,0,0,0,0,1
2528556007,7,689956279,7,0,0,0,0,1
3958123849,1,627976593,1,0,0,0,0,1
661462536,0,131919609,0,0,1,0,0,0
1111268168,0,37972941,0,0,1,0,0,0
1532183419,0,842923506,0,0,1,0,0,0
2252493359,0,2114859962,0,0,1,0,0,0
2287819159,0,2004452993,0,0,1,0,0,0
135038403,0,1247527945,0,0,0,0,1,0
3269046909,3,1523260986,3,0,0,0,1,0
4155262605,4,342083984,4,0,0,1,0,0
4155262605,8,342083984,8,0,0,1,0,0
4155262605,12,342083984,12,0,0,1,0,0
2595425748,1,1912717486,4,0,0,0,0,1
3371040264,1,1912717486,1,0,0,0,0,1
248944308,3,770742719,3,0,0,1,0,0
303777353,2,1754590169,2,0,0,1,0,0
338161210,4,804904703,4,0,0,1,0,0
1268349988,1,1266276055,1,0,0,1,0,0
1329635683,2,962532797,2,0,0,1,0,0
2228516600,1,1501728870,1,0,0,1,0,0
2830238013,0,2119938038,0,0,0,1,0,0
3091206770,1,1699956933,1,0,0,1,0,0
3138312381,1,902170617,1,0,0,1,0,0
3307109942,0,1954794353,0,0,0,1,0,0
279662546,2,762215797,2,0,0,1,0,0
314375938,1,170457878,3,0,0,0,0,1
314375938,2,170457878,4,0,0,0,0,1
314375938,3,170457878,5,0,0,0,0,1
772517386,2,1671967344,2,0,0,0,0,1
1394520205,0,1705318960,0,0,0,0,0,1
2035376317,1,170457878,7,0,0,0,0,1
2903322801,2,786683860,2,0,0,0,0,1
3355109481,3,1923244611,3,0,0,0,0,1
3355109481,8,1923244611,8,0,0,0,0,1
3355109481,11,1923244611,11,0,0,0,0,1
4024509308,1,170457878,1,0,0,0,0,1
144379205,7,679846288,7,0,0,0,0,1
1311056599,0,135673452,0,0,0,0,0,1
3751928141,1,679846288,15,0,0,0,0,1
589472925,5,112782480,5,1,0,0,0,0
589472925,11,112782480,11,1,0,0,0,0
589472925,19,112782480,19,1,0,0,0,0
700669639,2,2074096393,2,1,0,0,0,0
700669639,6,2074096393,6,1,0,0,0,0
700669639,13,2074096393,13,1,0,0,0,0
3506896289,3,1503721027,3,0,1,0,0,0
102057647,0,192521667,0,0,0,0,0,1
102057647,2,192521667,2,0,0,0,0,1
102057647,3,192521667,3,0,0,0,0,1
1830813584,1,814955625,1,0,0,0,0,1
2294065685,0,397407827,4,0,0,0,0,1
2556833255,0,397407827,0,0,0,0,0,1
2556833255,1,397407827,1,0,0,0,0,1
2556833255,3,397407827,3,0,0,0,0,1
100865211,3,1323677613,3,0,0,1,0,0
438052099,4,1129645987,4,0,0,1,0,0
1019408895,3,8190801,7,0,0,1,0,0
1845766675,2,1323677613,9,0,0,1,0,0
2260070643,2,8190801,2,0,0,1,0,0
777906806,4,2010593991,4,0,1,0,0,0
850390848,2,611720794,21,0,1,0,0,0
850390848,5,611720794,24,0,1,0,0,0
850390848,9,611720794,28,0,1,0,0,0
924871605,17,707210069,17,0,1,0,0,0
1700528975,8,136500669,8,0,1,0,0,0
2242401386,7,1383940111,7,0,1,0,0,0
2826564616,13,1071043356,13,0,1,0,0,0
2897667562,5,611720794,36,0,1,0,0,0
3452712208,9,611720794,9,0,1,0,0,0
151923573,4,819812287,4,0,0,0,0,1
366059213,0,396764958,0,0,0,0,0,1
1044076067,1,1036649732,1,0,0,0,0,1
1398641892,0,1034119601,0,0,0,0,0,1
3213831293,1,291500091,1,0,0,0,0,1
3395187963,31,935959667,40,0,0,0,0,1
3552918494,3,1808497397,3,0,0,0,0,1
3816423613,19,935959667,90,0,0,0,0,1
3829098476,4,935959667,4,0,0,0,0,1
90872786,0,1450775389,0,1,0,0,0,0
390314521,1,1959037253,3,1,0,0,0,0
770337367,0,1035470163,0,1,0,0,0,0
1180089517,0,445262921,0,1,0,0,0,0
1375074349,4,2023592569,4,1,0,0,0,0
1399073645,1,1019676547,1,1,0,0,0,0
1882114626,1,960941607,1,1,0,0,0,0
2108478615,5,960941607,7,1,0,0,0,0
2620040942,2,173211822,2,1,0,0,0,0
3943643843,1,1959037253,1,1,0,0,0,0
1879265956,0,382725509,0,0,0,1,0,0
2146202022,0,1274417998,0,0,0,1,0,0
2146202022,2,1274417998,2,0,0,1,0,0
3627079803,1,1169497467,1,0,0,1,0,0
3627079803,3,1169497467,3,0,0,1,0,0
3627079803,6,1169497467,6,0,0,1,0,0
130270682,9,1747486220,9,0,0,1,0,0
4021475377,2,32825616,2,1,0,0,0,0
4021475377,4,32825616,4,1,0,0,0,0
4021475377,7,32825616,7,1,0,0,0,0
3423457955,3,485351553,6,1,0,0,0,0
3748296350,1,485351553,1,1,0,0,0,0
992286446,2,1019374163,2,0,0,0,1,0
992286446,4,1019374163,4,0,0,0,1,0
992286446,7,1019374163,7,0,0,0,1,0
1399648336,1,426379081,1,0,0,0,1,0
1399648336,3,426379081,3,0,0,0,1,0
1399648336,6,426379081,6,0,0,0,1,0
603236863,0,17417829,0,0,0,0,1,0
1565768499,2,17417829,3,0,0,0,1,0
798526339,0,1144166672,0,0,1,0,0,0
1143229099,1,1013039242,1,0,1,0,0,0
1321047745,22,85172498,22,0,1,0,0,0
2232756649,0,1155134739,0,0,1,0,0,0
2244832358,2,850376248,2,0,1,0,0,0
2257103058,1,1429083104,1,0,1,0,0,0
2264990385,5,2109251704,5,0,1,0,0,0
2311167068,3,1366887368,3,0,1,0,0,0
2423635183,3,1646691457,3,0,1,0,0,0
2556113763,2,1314916651,2,0,1,0,0,0
2702116579,2,168568593,2,0,1,0,0,0
2895516462,2,2065052128,2,0,1,0,0,0
3145612965,1,934133747,1,0,1,0,0,0
3886102985,2,527597247,2,0,1,0,0,0
3905729839,2,540136117,2,0,1,0,0,0
4038637796,2,1592412488,2,0,1,0,0,0
4102534338,2,324017657,2,0,1,0,0,0
1073299938,6,761743893,6,0,0,0,1,0
1090160916,0,2013098642,0,0,0,0,1,0
3735347828,0,1557315835,0,0,0,0,1,0
985793902,1,1687113398,1,0,1,0,0,0
985793902,3,1687113398,3,0,1,0,0,0
4143500933,3,1900630435,3,0,1,0,0,0
4143500933,6,1900630435,6,0,1,0,0,0
4143500933,9,1900630435,9,0,1,0,0,0
3980062276,3,1805740220,3,0,0,0,1,0
1501538372,3,2121305288,3,0,0,0,0,1
1501538372,8,2121305288,8,0,0,0,0,1
1501538372,11,2121305288,11,0,0,0,0,1
2582747532,0,1184332144,0,0,0,0,0,1
2213584021,2,1784805993,2,0,1,0,0,0
1197691125,5,116586908,5,1,0,0,0,0
1426967543,7,1928950632,7,1,0,0,0,0
2023711129,2,252062229,2,1,0,0,0,0
91654066,0,454686859,38,0,0,0,1,0
111973167,0,58683771,3,0,0,0,1,0
142852990,0,1068481254,0,0,0,0,1,0
150719707,0,1356071011,0,0,0,0,1,0
268681453,0,454686859,75,0,0,0,1,0
293981424,0,102986870,76,0,0,0,1,0
319937036,0,58683771,95,0,0,0,1,0
361178210,0,779882747,1,0,0,0,1,0
394488145,0,1124691539,17,0,0,0,1,0
399926086,0,102986870,74,0,0,0,1,0
493643004,4,774544091,15,0,0,0,1,0
493643004,10,774544091,21,0,0,0,1,0
493643004,14,774544091,25,0,0,0,1,0
493643004,17,774544091,28,0,0,0,1,0
493643004,18,774544091,29,0,0,0,1,0
493643004,19,774544091,30,0,0,0,1,0
493643004,20,774544091,31,0,0,0,1,0
493643004,21,774544091,32,0,0,0,1,0
493643004,22,774544091,33,0,0,0,1,0
500521109,1,774544091,3,0,0,0,1,0
549721042,8,1124691539,42,0,0,0,1,0
612526212,7,1498746429,7,0,0,0,1,0
663168136,0,454686859,88,0,0,0,1,0
664465271,0,102986870,73,0,0,0,1,0
695304718,0,1124691539,51,0,0,0,1,0
797130385,8,58683771,118,0,0,0,1,0
797130385,16,58683771,126,0,0,0,1,0
797130385,17,58683771,127,0,0,0,1,0
797130385,18,58683771,128,0,0,0,1,0
841492184,6,1032595743,21,0,0,0,1,0
961337915,0,454686859,89,0,0,0,1,0
968000878,0,58683771,131,0,0,0,1,0
984667964,0,454686859,86,0,0,0,1,0
997784937,0,58683771,2,0,0,0,1,0
1037053695,1,95368594,1,0,0,0,1,0
1164767542,0,1124691539,16,0,0,0,1,0
1169016983,3,102986870,82,0,0,0,1,0
1169016983,10,102986870,89,0,0,0,1,0
1191105869,10,58683771,31,0,0,0,1,0
1195997942,0,454686859,36,0,0,0,1,0
1289218432,0,1124932963,0,0,0,0,1,0
1305281772,0,58683771,1,0,0,0,1,0
1338399977,0,58683771,132,0,0,0,1,0
1382744903,5,1130383257,5,0,0,0,1,0
1395781343,7,1032595743,7,0,0,0,1,0
1395969937,5,58683771,155,0,0,0,1,0
1409982356,23,102986870,23,0,0,0,1,0
1551871149,0,454686859,74,0,0,0,1,0
1558158667,0,1124691539,53,0,0,0,1,0
1569581552,0,454686859,93,0,0,0,1,0
1576871632,0,102986870,77,0,0,0,1,0
1589311421,0,58683771,0,0,0,0,1,0
1679254361,1,58683771,44,0,0,0,1,0
1679410096,0,704582674,0,0,0,0,1,0
1745870627,0,58683771,42,0,0,0,1,0
1765371741,0,2061860913,0,0,0,0,1,0
1899827955,2,454686859,8,0,0,0,1,0
1899827955,5,454686859,11,0,0,0,1,0
1899827955,18,454686859,24,0,0,0,1,0
1954330938,1,102986870,69,0,0,0,1,0
1976687078,2,463912467,2,0,0,0,1,0
1986250709,0,716177167,0,0,0,0,1,0
1986649019,0,58683771,134,0,0,0,1,0
2064532518,0,454686859,54,0,0,0,1,0
2064532518,10,454686859,64,0,0,0,1,0
2069128717,0,102986870,78,0,0,0,1,0
2119710284,0,1124691539,14,0,0,0,1,0
2221357123,1,1206596214,1,0,0,0,1,0
2324135962,0,454686859,92,0,0,0,1,0
2346468592,2,2050491949,2,0,0,0,1,0
2400484970,7,58683771,142,0,0,0,1,0
2429802546,0,1124691539,15,0,0,0,1,0
2446888638,0,1858263941,0,0,0,0,1,0
2450868117,0,1124691539,50,0,0,0,1,0
2504582794,0,779882747,0,0,0,0,1,0
2548071422,0,454686859,91,0,0,0,1,0
2552130678,2,58683771,107,0,0,0,1,0
2560922371,0,58683771,104,0,0,0,1,0
2567768220,4,1323357332,4,0,0,0,1,0
2567768220,11,1323357332,11,0,0,0,1,0
2567768220,17,1323357332,17,0,0,0,1,0
2568966192,0,58683771,96,0,0,0,1,0
2611105880,2,454686859,2,0,0,0,1,0
2611105880,4,454686859,4,0,0,0,1,0
2688079489,3,454686859,80,0,0,0,1,0
2688079489,7,454686859,84,0,0,0,1,0
2708224209,2,774544091,7,0,0,0,1,0
2708224209,5,774544091,10,0,0,0,1,0
2743653399,0,58683771,129,0,0,0,1,0
2818002905,0,58683771,133,0,0,0,1,0
2850601350,13,704582674,14,0,0,0,1,0
2854501123,0,58683771,94,0,0,0,1,0
2861508695,6,454686859,46,0,0,0,1,0
2861508695,12,454686859,52,0,0,0,1,0
2880273173,8,58683771,12,0,0,0,1,0
2977398704,12,58683771,172,0,0,0,1,0
2999908048,0,454686859,87,0,0,0,1,0
3081904150,0,774544091,0,0,0,0,1,0
3172333684,0,102986870,72,0,0,0,1,0
3241992339,2,58683771,187,0,0,0,1,0
3241992339,4,58683771,189,0,0,0,1,0
3241992339,8,58683771,193,0,0,0,1,0
3241992339,26,58683771,211,0,0,0,1,0
3241992339,46,58683771,231,0,0,0,1,0
3269850451,2,1734553994,2,0,0,0,1,0
3356690292,0,1124691539,18,0,0,0,1,0
3356690292,8,1124691539,26,0,0,0,1,0
3425498551,0,381800375,0,0,0,0,1,0
3507210744,0,454686859,37,0,0,0,1,0
3570676995,3,1124691539,57,0,0,0,1,0
3636767607,0,1657894755,0,0,0,0,1,0
3644306667,7,2022364566,7,0,0,0,1,0
3664010139,3,1124691539,3,0,0,0,1,0
3664010139,10,1124691539,10,0,0,0,1,0
3777171519,2,102986870,65,0,0,0,1,0
3778566593,8,102986870,55,0,0,0,1,0
3789603076,0,454686859,76,0,0,0,1,0
3813274317,11,2146166212,11,0,0,0,1,0
3893029627,0,58683771,41,0,0,0,1,0
3927040135,0,774544091,1,0,0,0,1,0
3927473080,0,454686859,39,0,0,0,1,0
3974675168,0,454686859,53,0,0,0,1,0
3977874675,3,58683771,100,0,0,0,1,0
4011998550,0,454686859,5,0,0,0,1,0
4068298772,0,102986870,71,0,0,0,1,0
4083627691,0,1124691539,52,0,0,0,1,0
4161427644,0,454686859,90,0,0,0,1,0
4161625782,0,102986870,75,0,0,0,1,0
4239311496,9,58683771,54,0,0,0,1,0
4239311496,21,58683771,66,0,0,0,1,0
4239311496,24,58683771,69,0,0,0,1,0
4239311496,29,58683771,74,0,0,0,1,0
4239311496,34,58683771,79,0,0,0,1,0
4239311496,41,58683771,86,0,0,0,1,0
4239311496,48,58683771,93,0,0,0,1,0
4255111622,0,58683771,130,0,0,0,1,0
2684839942,5,103380482,5,0,0,1,0,0
2827950526,14,103380482,25,0,0,1,0,0
2421491218,0,111803455,2,0,0,0,1,0
3722772920,0,1906395826,0,0,0,0,1,0
3892200114,1,111803455,1,0,0,0,1,0
376906738,1,1437865824,3,0,0,0,1,0
502552941,0,1300088902,4,0,0,0,1,0
502552941,1,1300088902,5,0,0,0,1,0
714523893,0,1300088902,0,0,0,0,1,0
1204089585,0,1437865824,0,0,0,0,1,0
2083170558,1,1300088902,2,0,0,0,1,0
2580397568,0,1437865824,4,0,0,0,1,0
2925022439,0,1437865824,1,0,0,0,1,0
3590425704,0,1437865824,5,0,0,0,1,0
3825014580,0,1437865824,6,0,0,0,1,0
3957347910,0,277260980,0,0,0,0,1,0
3462530106,0,272283967,0,0,0,0,0,1
3692473109,0,1185928325,0,0,0,0,0,1
3692473109,1,1185928325,1,0,0,0,0,1
3692473109,3,1185928325,3,0,0,0,0,1
4134462256,0,1673382736,0,0,0,0,0,1
4134462256,1,1673382736,1,0,0,0,0,1
615179555,1,1818457682,1,0,0,0,0,1
1235922792,0,1186580382,0,0,0,0,0,1
2123209530,1,991641504,1,0,0,0,0,1
2123209530,4,991641504,4,0,0,0,0,1
2123209530,6,991641504,6,0,0,0,0,1
3006829209,0,363722113,0,0,0,0,0,1
3006829209,2,363722113,2,0,0,0,0,1
3828569754,0,1960658997,0,0,0,0,0,1
3852346259,7,72245066,7,0,0,0,0,1
